"Species_Name","Plot","Year","Count","Notes","viable","Treat.Code","avg.num.per.sub","p.surv","stem.g.F","leaf.g.F","repr.g.F","total.g.F","CN.F","RGR.la.F","d13C.F","SLA.F","stem.g.GH","leaf.g.GH","repr.g.GH","total.g.GH","CN.GH","RGRt.GH","RGR.la.GH","d13C.GH","SLA.GH","PC1"
"Clarkia purpurea",81,2017,10,NA,96,"D",96,0.104166666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",83,2017,40,NA,96,"D",96,0.416666666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",82,2017,39,NA,96,"C",96,0.40625,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",17,2016,46,"",96,"W",96,0.479166666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",81,2016,91,"",96,"D",96,0.947916666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",83,2016,54,"",96,"D",96,0.5625,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",92,2016,83,"",96,"C",96,0.864583333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",93,2017,21,NA,96,"D",96,0.21875,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",89,2017,21,NA,96,"D",96,0.21875,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",85,2016,68,"",96,"D",96,0.708333333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",50,2016,78,"",96,"C",96,0.8125,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",30,2017,32,NA,96,"C",96,0.333333333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",15,2017,12,NA,96,"W",96,0.125,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",30,2016,87,"",96,"C",96,0.90625,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",85,2017,31,NA,96,"D",96,0.322916666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",95,2017,22,NA,96,"D",96,0.229166666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",86,2016,51,"",96,"C",96,0.53125,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",23,2017,29,NA,96,"W",96,0.302083333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",19,2016,111,"",96,"W",111,1,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",18,2017,27,NA,96,"C",96,0.28125,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",84,2017,28,NA,96,"C",96,0.291666666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",37,2017,44,NA,96,"W",96,0.458333333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",29,2016,69,"",96,"W",96,0.71875,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",15,2016,76,"",96,"W",96,0.791666666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",86,2017,18,NA,96,"C",96,0.1875,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",55,2017,28,NA,96,"W",96,0.291666666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",59,2016,99,"",96,"W",99,1,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",56,2017,29,NA,96,"C",96,0.302083333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",55,2016,37,"",96,"W",96,0.385416666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",97,2016,78,"",96,"D",96,0.8125,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",29,2017,30,NA,96,"W",96,0.3125,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",23,2016,102,"",96,"W",102,1,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",98,2017,32,NA,96,"C",96,0.333333333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",5,2016,75,"",96,"W",96,0.78125,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",89,2016,26,"",96,"D",96,0.270833333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",92,2017,22,NA,96,"C",96,0.229166666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",96,2017,36,NA,96,"C",96,0.375,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",84,2016,73,"",96,"C",96,0.760416666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",97,2017,33,NA,96,"D",96,0.34375,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",91,2017,33,NA,96,"D",96,0.34375,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",95,2016,75,"",96,"D",96,0.78125,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",59,2017,24,NA,96,"W",96,0.25,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",19,2017,29,NA,96,"W",96,0.302083333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",87,2017,33,NA,96,"D",96,0.34375,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",91,2016,55,"",96,"D",96,0.572916666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",99,2017,49,NA,96,"D",96,0.510416666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",93,2016,94,"",96,"D",96,0.979166666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",49,2016,98,"",96,"W",98,1,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",98,2016,56,"",96,"C",96,0.583333333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",50,2017,41,NA,96,"C",96,0.427083333333333,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Clarkia purpurea",99,2016,76,"",96,"D",96,0.791666666666667,0.0964,0.063,0.0619,0.2213,24.4741867318557,0.012867570693804,-29.412,87.0447635697636,4.7645,1.6625,5.486,11.913,21.8780938909965,0.0929373297256439,0.0591702515852811,-30.2925,138.113200618826,0.605290877224273
"Hemizonia congesta",30,2017,13,NA,48,"C",48,0.270833333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",83,2017,18,NA,48,"D",48,0.375,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",18,2016,11,"",71,"C",71,0.154929577464789,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",89,2017,10,NA,48,"D",48,0.208333333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",18,2017,4,NA,48,"C",48,0.0833333333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",82,2016,54,"",71,"C",71,0.76056338028169,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",15,2017,5,NA,48,"W",48,0.104166666666667,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",23,2016,40,"",71,"W",71,0.563380281690141,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",29,2016,24,"",71,"W",71,0.338028169014085,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",50,2017,24,NA,48,"C",48,0.5,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",97,2017,32,NA,48,"D",48,0.666666666666667,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",17,2017,21,NA,48,"W",48,0.4375,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",17,2016,30,"",71,"W",71,0.422535211267606,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",5,2017,13,NA,48,"W",48,0.270833333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",93,2016,55,"",71,"D",71,0.774647887323944,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",19,2017,22,NA,48,"W",48,0.458333333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",19,2016,29,"double check in notebook",71,"W",71,0.408450704225352,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",91,2017,9,NA,48,"D",48,0.1875,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",29,2017,13,NA,48,"W",48,0.270833333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",85,2016,54,"",71,"D",71,0.76056338028169,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",81,2017,11,NA,48,"D",48,0.229166666666667,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",81,2016,25,"",71,"D",71,0.352112676056338,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",93,2017,7,NA,48,"D",48,0.145833333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",49,2017,7,NA,48,"W",48,0.145833333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",59,2017,13,NA,48,"W",48,0.270833333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",97,2016,28,"",71,"D",71,0.394366197183099,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",86,2016,36,"",71,"C",71,0.507042253521127,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",87,2017,5,NA,48,"D",48,0.104166666666667,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",5,2016,38,"",71,"W",71,0.535211267605634,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",96,2016,28,"",71,"C",71,0.394366197183099,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",56,2016,50,"",71,"C",71,0.704225352112676,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",37,2017,7,NA,48,"W",48,0.145833333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",37,2016,45,"",71,"W",71,0.633802816901408,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",55,2017,12,NA,48,"W",48,0.25,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",99,2017,8,NA,48,"D",48,0.166666666666667,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",84,2017,22,NA,48,"C",48,0.458333333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",30,2016,59,"",71,"C",71,0.830985915492958,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",82,2017,9,NA,48,"C",48,0.1875,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",95,2017,1,NA,48,"D",48,0.0208333333333333,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",59,2016,60,"",71,"W",71,0.845070422535211,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",23,2017,9,NA,48,"W",48,0.1875,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",15,2016,25,"",71,"W",71,0.352112676056338,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
"Hemizonia congesta",92,2017,21,NA,48,"C",48,0.4375,0.6358,0.37525,0.18655,1.1976,24.1626436993638,0.0112431045997816,-28.01,64.0496757628337,9.145,3.815,1.254,14.214,17.2869837652257,0.071483335260882,0.0514019083429754,-29.9875,87.9,1.3751567558586
